1,0
782_23827_2.jpeg,27.52229
782_23827_5.jpeg,26.815416
782_23827_4.jpeg,16.681578
782_23827_1.jpeg,21.67911
782_23827_0.jpeg,25.637537
783_23850_1.jpeg,16.574457
783_23850_5.jpeg,16.384495
783_23850_2.jpeg,20.711784
783_23850_4.jpeg,16.014126
783_23850_0.jpeg,19.43593
784_23863_1.jpeg,19.735186
784_23863_5.jpeg,21.49203
784_23863_0.jpeg,24.633343
784_23863_2.jpeg,16.765524
784_23863_4.jpeg,22.087015
785_23957_5.jpeg,23.370794
785_23957_1.jpeg,20.820963
785_23957_2.jpeg,25.961773
785_23957_4.jpeg,21.151241
785_23957_0.jpeg,23.277052
786_23965_4.jpeg,31.13954
786_23965_5.jpeg,24.60642
786_23965_1.jpeg,30.675407
786_23965_0.jpeg,28.664326
786_23965_2.jpeg,29.908522
787_23986_1.jpeg,25.180393
787_23986_4.jpeg,27.205385
787_23986_0.jpeg,24.169424
787_23986_5.jpeg,19.859392
787_23986_2.jpeg,26.641493
788_24043_4.jpeg,24.918295
788_24043_5.jpeg,20.50185
788_24043_1.jpeg,26.122652
788_24043_0.jpeg,26.016119
788_24043_2.jpeg,25.466345
789_24071_1.jpeg,22.104362
789_24071_4.jpeg,21.685766
789_24071_2.jpeg,23.00298
789_24071_0.jpeg,29.426466
789_24071_5.jpeg,19.770973
790_24095_5.jpeg,22.98201
790_24095_1.jpeg,23.104315
790_24095_4.jpeg,20.592653
790_24095_2.jpeg,22.432076
790_24095_0.jpeg,22.077282
791_24145_1.jpeg,20.971064
791_24145_0.jpeg,19.092588
791_24145_4.jpeg,23.300554
791_24145_5.jpeg,20.251919
791_24145_2.jpeg,22.3933
792_24169_1.jpeg,25.53071
792_24169_0.jpeg,27.816896
792_24169_5.jpeg,26.858702
792_24169_2.jpeg,21.860134
792_24169_4.jpeg,31.200014
793_24181_2.jpeg,20.336514
793_24181_1.jpeg,23.027431
793_24181_4.jpeg,17.61965
793_24181_0.jpeg,19.797373
793_24181_5.jpeg,23.64038
794_24244_0.jpeg,23.73552
794_24244_2.jpeg,18.555552
794_24244_5.jpeg,32.324284
794_24244_1.jpeg,20.422222
794_24244_4.jpeg,19.883419
795_24271_0.jpeg,23.638754
795_24271_4.jpeg,19.533875
795_24271_2.jpeg,19.475264
795_24271_5.jpeg,21.793335
795_24271_1.jpeg,20.297792
796_24277_0.jpeg,19.708242
796_24277_2.jpeg,24.93705
796_24277_4.jpeg,22.206877
796_24277_5.jpeg,29.190533
796_24277_1.jpeg,25.812489
797_24315_0.jpeg,21.228294
797_24315_1.jpeg,28.516808
797_24315_5.jpeg,22.058416
797_24315_4.jpeg,27.953955
797_24315_2.jpeg,27.625732
798_24327_2.jpeg,23.540161
798_24327_1.jpeg,15.652638
798_24327_5.jpeg,21.29967
798_24327_0.jpeg,12.231823
798_24327_4.jpeg,18.148558
799_24350_4.jpeg,26.506369
799_24350_2.jpeg,21.764793
799_24350_0.jpeg,16.903511
799_24350_1.jpeg,23.22379
799_24350_5.jpeg,22.863043
800_24425_0.jpeg,22.362461
800_24425_1.jpeg,20.594372
800_24425_2.jpeg,15.103563
800_24425_4.jpeg,23.302683
800_24425_5.jpeg,27.679253
801_24457_5.jpeg,20.086866
801_24457_0.jpeg,28.138184
801_24457_1.jpeg,22.214655
801_24457_4.jpeg,20.481693
801_24457_2.jpeg,20.76657
802_24476_1.jpeg,19.349749
802_24476_0.jpeg,26.245224
802_24476_5.jpeg,26.295452
802_24476_4.jpeg,26.666954
802_24476_2.jpeg,22.347794
803_24495_1.jpeg,27.411108
803_24495_0.jpeg,24.641644
803_24495_4.jpeg,29.092127
803_24495_2.jpeg,19.462723
803_24495_5.jpeg,28.923105
804_24517_4.jpeg,19.656927
804_24517_1.jpeg,28.101742
804_24517_2.jpeg,27.553183
804_24517_0.jpeg,23.60329
804_24517_5.jpeg,25.593075
805_24521_2.jpeg,20.790644
805_24521_0.jpeg,24.473557
805_24521_5.jpeg,23.36984
805_24521_1.jpeg,25.901241
805_24521_4.jpeg,24.63301
806_24535_1.jpeg,25.1548
806_24535_5.jpeg,24.108578
806_24535_4.jpeg,25.177423
806_24535_0.jpeg,21.78527
806_24535_2.jpeg,25.444954
807_24545_1.jpeg,28.244411
807_24545_0.jpeg,26.579563
807_24545_5.jpeg,21.680517
807_24545_4.jpeg,24.002327
807_24545_2.jpeg,29.211103
808_24624_2.jpeg,18.017859
808_24624_5.jpeg,20.609703
808_24624_4.jpeg,25.06391
808_24624_1.jpeg,19.338829
808_24624_0.jpeg,23.395744
809_24777_1.jpeg,21.926687
809_24777_5.jpeg,20.85798
809_24777_2.jpeg,24.284561
809_24777_0.jpeg,19.339462
809_24777_4.jpeg,21.674496
810_24806_0.jpeg,25.818892
810_24806_5.jpeg,26.562458
810_24806_2.jpeg,23.902168
810_24806_1.jpeg,26.883411
810_24806_4.jpeg,25.171299
811_24829_5.jpeg,21.151186
811_24829_0.jpeg,27.609037
811_24829_4.jpeg,25.355392
811_24829_1.jpeg,25.936787
811_24829_2.jpeg,22.10391
812_24836_4.jpeg,25.744955
812_24836_5.jpeg,25.813078
812_24836_2.jpeg,22.080828
812_24836_1.jpeg,26.484682
812_24836_0.jpeg,21.658895
813_24846_1.jpeg,28.027308
813_24846_0.jpeg,28.006836
813_24846_4.jpeg,22.540857
813_24846_2.jpeg,23.46931
813_24846_5.jpeg,22.56387
814_24863_1.jpeg,21.346655
814_24863_0.jpeg,18.044928
814_24863_4.jpeg,24.943909
814_24863_5.jpeg,27.796917
814_24863_2.jpeg,19.155687
815_24974_4.jpeg,23.598776
815_24974_2.jpeg,27.232742
815_24974_5.jpeg,23.496181
815_24974_1.jpeg,24.49585
815_24974_0.jpeg,22.271935
816_25058_2.jpeg,16.874916
816_25058_4.jpeg,15.24038
816_25058_0.jpeg,17.570866
816_25058_1.jpeg,24.099722
816_25058_5.jpeg,21.547766
817_25069_1.jpeg,20.090908
817_25069_5.jpeg,18.960709
817_25069_2.jpeg,19.688803
817_25069_4.jpeg,18.863842
817_25069_0.jpeg,20.16813
818_25133_0.jpeg,24.017115
818_25133_2.jpeg,24.709175
818_25133_4.jpeg,24.527697
818_25133_5.jpeg,22.874119
818_25133_1.jpeg,24.22019
819_25149_2.jpeg,25.050621
819_25149_1.jpeg,18.377483
819_25149_0.jpeg,21.904509
819_25149_5.jpeg,21.659153
819_25149_4.jpeg,26.589087
820_25188_1.jpeg,24.89438
820_25188_2.jpeg,23.415714
820_25188_0.jpeg,21.833176
820_25188_4.jpeg,21.067781
820_25188_5.jpeg,22.772827
821_25235_2.jpeg,27.063694
821_25235_4.jpeg,29.197021
821_25235_0.jpeg,22.128508
821_25235_5.jpeg,32.247456
821_25235_1.jpeg,26.97506
822_25315_5.jpeg,19.776594
822_25315_2.jpeg,20.386545
822_25315_4.jpeg,21.548773
822_25315_0.jpeg,23.106777
822_25315_1.jpeg,20.99855
823_25316_0.jpeg,27.679726
823_25316_2.jpeg,32.71844
823_25316_5.jpeg,24.681868
823_25316_4.jpeg,26.518236
823_25316_1.jpeg,26.799639
824_25376_4.jpeg,21.479914
824_25376_1.jpeg,21.121899
824_25376_5.jpeg,23.119701
824_25376_2.jpeg,19.209175
824_25376_0.jpeg,19.748852
825_25456_2.jpeg,30.335978
825_25456_0.jpeg,25.742369
825_25456_4.jpeg,21.386719
825_25456_5.jpeg,21.511726
825_25456_1.jpeg,15.199323
826_25470_4.jpeg,17.112192
826_25470_0.jpeg,22.97023
